cosmocrops,We're the University of Copenhagen 2016 iGEM team. Our name is CosmoCrops and our aim is to make a co-culture system and optimize it for Space usage.
trassens,Analyst  writer  journalist  educator  former university IT professor
govi47,Come corpo ognuno è singolo  come anima mai♡ I love  life  nature  the universe   I LOVE MY DREAMS!!
bens_lab,@Youtube Science nut. Tweeting about almost anything interesting. Reading  writing  laughing and long walks in the backyard.
stellarplanet,@NASAGoddard Postdoc Fellow | Physics PhD from @UniofExeter |@IOP 3 Minute Wonder Winner | @BSACDivers Instructor | Producer of The Science Hour on @XpressionFM
njthenighttrain,According to a recent report from New York City Comptroller's Office...the Millennium Generation 1985-1991 are having a challenge with employment. Why?
prometheiplanum,
acecentric,#Geek  #space nut  #webvideo producer  #podcaster  author  #UFO journalist  bourbon enthusiast  travel junkie  #vegan  and dog lover.
astrobiologytop,Follow us for the top Astrobiology news  curated by the Twitter community.
ecroydon,Feminist/Writer/Comedienne #TonightShow #LastComicStanding #NationalLampoon #DiscoveryChannel #trump420
esfs_canada,On March 19-21  2017 ESfS will be hosting the 7th annual exhibition at the Big Four Building  Stampede Park. Save the date!
chrisdmarshall,Father of three girls  Space nut  Blogger  Commercial Cargo/Crew Fan  Opinions are my own
biophyskrys,Biophysicist. Macromolecular crystallographer. Advocate of science literacy  minorities in STEM and equality in higher ed for all. Director of @PADNADay.
jcgpz,Software craftsmanship advocate  avid reader  amateur geologist and astronomer.
mew19forever,Just a girl who loves to let her imagination run wild and loves to cook  loves music German language and culture  reading  writing original fictions  pets  plan
jpblough,
milkywaykiwi,Carbon(-based life form) with feelings | Astrobiologist | Starryteller | Science Comms  #space  #HumanSpaceExploration  #astrobiology & #PlanetaryProtection.
spaceagenda,Space  Defense  Telecom and Aviation  related events calendar. Our company’s service contributes to connecting people in the aerospace and science communities.
brainmaker,Wake up wild and circumnavigate.
kbowersjr1,I have written two Amazon  E books on planet formation and motorcycle accidents.
jane_steranko,Science is my thing. Trying not to park by Braille. I hope my wizardry is less magic but  shared insight and common cause. https://t.co/7ugmEUOIxM
gograzi,se acaso me quiseres  sou dessas mulheres que só dizem 'to com fome'
hrtechmagazine,HR Tech Magazine discovering the best content from Social Media and open sources for your ultimate convenience. Your personal #HRTech magazine!
meister_art,
gpknopp,specialty: N-dimensional tensor mathematical thermodynamic information dynamics models applied to complex natural systems.
iteratedmnifold,Physics/math//astronomy/love baseball/love reading. I'm so slashy  I played at Coachella with Axl Rose.
marsanalogues,From Earth to Mars  towards understanding better the red planet habitability.
livingarchitect,Professor of Experimental Architecture: Black Sky Thinker. Explore the Black Sky at http://t.co/3hjFLQZDZd
astronomie,Vorwiegend deutschsprachige Infos über Astronomie und Himmelsereignisse. http://t.co/zkdvU6i2oP
adamfrank4,Astrophysicist: University of Rochester. NPR Science Blogger: 13.7. Author: About Time: Cosmology Culture at the Twilight of the Big Bang.
arielanbar,
birdmarshall,Helping cut the cord @AmazonChannels Music lover Film fanatic Astrophysics appreciator Part-time poet Fmr. #product @HotelTonight #mobile @Bloomberg #getoutside
jpmajor,(Basically me but #resisting.) Space. Planets. NASA. Science. Rocketry. Astronomy. Democracy. Atheism. Humanism. Environmentalism. Coffee. #ScienceNotSilence
maximaxoo,Content scavenger. #History  #future  #science  #space  #tech  #IT  #design  #geek & #fun stuff. I'm curious. Manifesto: http://t.co/M5juzhBuCO
klugectr,We bring top scholars from around the world to @LibraryCongress and share their research with policymakers and the public. We also administer the Kluge Prize.
nccomfort,Historian of science/medicine @JHmedicine. Genetics  eugenics  origin of life  wordplay  the odd tattoo...
dunlap_obs,David Dunlap Observatory has an 81yr old 1.88m telescope. Canadian historical science problems. Owned by the Town of Richmond Hill. This account is unofficial.
bexleystargazer,
rybacki_piotr,
greenstemsuoy,Connecting sustainable STEM+Social scientists at @UniOfYork. Tweets by Aritha Dornau @Aritha_D andPhil Brailey @pabrailey
toddweeber,Leader; Coach; Business & Leadership Developer; Partner; Writer; Publisher; Pilot; Yogi/RYT200; SUP  GroupX  TRX  & Cycle.
astronomymike,Amateur astronomy from the Southern Hemisphere.
tethral,
interplanetypod,Weekly Podcast - Putting the ace back into space  Down to earth chitchat about Space Exploration with Jamie and Matt.
el_miguelote,Científico informal  investigador de la inteligencia artificial
erthscicarleton,The Department of Earth Sciences  Carleton University
azenkova2,I am recording God's New message to humanity for 12 years. I am an author of 50 published scientific articles and books in Theoretical Physics and Astrophysics
babydok123,Dianna E. Abney  MD Pediatrician  Health Officer--Charles County Department of Health. Retweets  Links  Favorites  Follows are not endorsements.
alexanderrogge,http://t.co/EwihNKORrw
bird_angry_one,NECRO RESEARCHER&QUEEN OF WWWWWMMW  SEC acc of s__kite. sorry4doing sec but when u have another e-mail  u have2B allowed2make that.@Skype: svet_mel  ask Google
strangeilidh,and in that moment  i swear we were infinite------- 🚙🗣
kazmageddon,Creator of stuff. Doer of things. Maker of memes. Villain of sorts. #Adman #Drummer #PhysicsNerd #TeamIlluminati
jessthisis,ig: jessridgwayx 👻 sc: jessridgway 👊🏼depop: jessgrace182
marylouisedavie,Author of SciFi - outer space adventures that investigate true science  mankind good & bad  and the drama that entails.
mancitymarty,#JH1💙 @ManCity  @ComicaICity📸 @Piquesque 👑   @BeingNimrah_  @MagicianCesc 'I'm not a psychopath. I'm a high-functioning sociopath'
elliedvs,same old mistakes
alltooephemeral,Academic Writer and Research Analyst. In search of people who like to play scrabble.
niceguy504,Commercials  Film Shorts  TV shows  films  etc.  None of it moves without THE SCRIPT! 👊🏿
