dave_nussbaum,Meteorologist on @WWLTV (CBS) | Dad | From Pittsburgh | @CalUofPA & @msstate Alum | Eagle Scout | #lawx #NewOrleans #weather #NOLA       https://t.co/YcWOlzAgEV
jjolivella,Samario  Owner/Broker Caribe Inmobiliario SAS  Uribista  Hincha de River Plate  Dallas Cowboys Fan ✭. RT Doesn´t mean an Endorsement
jwalkup,Educator  STEM  prof develop  #CognitiveRigorMatrix  #DOK  standards alignment  grant writing. OU physics PhD. Cognitive Rigor Blog: http://t.co/WSksRLxg6x
michaeltaguma,Environmentalist political commentator and a democrat.Please no Direct messages and any accounts carrying pornographic images will be blocked!
llvx9,‏‏كَّمٓعزُوفٓةُ ڤِيّولُوَنسْيَّل علم النفس و المُوسيقى و الكَّتب و الإيمان بذاتي Você pensa em lixoشرُوق الشمس الذيّ تمنح الصبح قيمة
cnvcurmudgeon,Bloggist for The Converting Curmudgeon; associate publisher & chief editor of Converting Quarterly
mlnhtu,headed home after a double shift at the factory
etslindgren,Have a cell phone  drive a car  listen to music or had an MRI scan? ETS-Lindgren makes those experiences possible. #EMFMeasurement #RFShielding #Acoustics
franchu_64,si el problema tiene solucion  no te hagas problema y si no tiene solucion  para que te haces problema.
marauders,hp  books  star wars  superheroes.
emilhellerud,Journalist with focus on environment  technology  development. Views expressed are my own. Retweets are NOT endorsements.
er_haryadi,
yearsofliving,YEARS of LIVING DANGEROUSLY docu-series on climate change. WATCH on demand on NatGeo  Hulu  GooglePlay  iTunes  Amazon  NatGeo's TV Everywhere App #YEARSproject
charlesrishard,Tech guy. Photographer. Drone pilot daredevil.  Doing great things with @RedHatNews. Formerly of @pivotal  @BoozAllen  and @Asurion... #Kubernetes fan. 'murica
dollyraydigital,Do you want to be famous? I have an experience of Digital Marketing  Social Media & Online Promotion for a little more than 7 years  lemme know if I can help!
tomrobey62,Life long MD resident  father  golfer  sports fan.  28 years in the comic distribution business.  My profile photo is an attempt to capture my high school self.
skeeterbrush,Wildland engines for the 21st century fire service.
allygonzales_1,chhs soccer
baserunner0723,Gamer  Astro Enthusiast  Disney Fan. I post random things. I see rockets go wherever they go... Space I think. I also take pics of them. TCHS-10
rutvikngs,Journalist @navgujaratsamay  Gujarat  India  I shoot at point blank.
donkanda,Ingeniero  Master en mentholatum y Cruzado... cerca de los problemas de la gente... pq la gente es mi problema
ericpauldennis,Inquiries into transportation and society. Habitual consensus-avoider.
kcmfa,this is my political account. I have a lot to say. Realistic Progressive meaning I'm a moderate Dem.  Voted for Hillary Clinton & proud of it!
vishalg35,
norango247,Norango will handle your inbound calls  emails or live chat engagements 24/7. Providing a seamless fully integrated service 100% invisible to your customers.
jamesjrogers,SciTech Editor at http://t.co/hxI7atNLhP. Liverpool native  now living in Brooklyn. Fanatical Evertonian.
westernuscience,Western University's Faculty of Science is enhancing an already research intensive setting to nurture discovery-driven ideas.
avantdotorg,A distributed project space for research and practice — admin @researchtactics
doubledrizz,DEFENDER of the TRUTH
miket_yo,Matthew 6:33  Micah 7:8
shorvathau,passionate
18804,
stipejasmina,Jasmina Krneta Laušević
handynsac,I don't play the political games or pick sides our gov is corrupt it's that simple! If you are from the media  don't follow me you vile human beings.
minamaya13,Ⓥ Marketing/Biz Graduate #Politics #Books #Human &  #Indigenous Rights #Vegan Hates Cruelty/Bigotry #Art Judge a society by how it treats its VULNERABLE. NO DMs
khef_pilot,Dad  entrepreneur  pilot  youth basketball coach. Lifetime international affairs student. Apps: WhosHere & EMwithME
adamwiedman,Brand Junkie / Type Fanatic / Shitty Fisherman / Salad Bar Aficionado
noaaresearch,NOAA Research provides the research foundation for understanding our planet and technological innovation and scientific advances that improve our lives.
aircrewbuzz,Aviation news for crews. Also cover breaking news about natural disasters and severe weather near major aviation hubs. #AvGeek
menhvt_cncs,Managed by staff at the Maine  New Hampshire  and Vermont State Office. For info regarding CNCS  see @nationalservice.
student_launch,Sharing learning resources on knowledge  innovation  creativity  education  research  technology. scholarships  educational loans.
nasaoceans,Follow us on @NASAOcean
gamer_bhaiya,Book lover  anime manga reader   love thy gadgets   just love movies !! music is love. Gaming is life! Desi Gamer. gaming karneka indian style
nyminutemag,Empowering women in a New York Minute... Your story starts here.
nashfm1027whkr,Brevard's Country Station
95rockbrevard,Brevard's Classic Rock
sportsradio1560,The Fan is your Space Coast home for The Mark Moses Show  CBS Sports Radio  Bucs  Gators & More.
1071a1a,
todysw,
agraphafx,Over 25 years of VFX  Stereo3D  digital makeup  supervision  and pipeline design. Cartoon publisher  writer  artist  and keeper of the #spockalypse
jens0331,Ruhrpottbürger  Weltbürger
kaenkay,On the quest to quench my thirst for knowledge in Food & Agricultural Development  #PutAPriceOnIt (Trinidadian  #Tea lover with milk & sugar  #F1 Fan #TeamLH)
unhfeminists,@UofNH Women's Studies: Feminism  Activism  Leadership  Race  Ethnicity  Gender  Sexuality  Class  Disability  Age  Equality. #UNHFeministsVote
alexanderclose,@TantalusLabs | Teach me something.
cardoinfiore,internet surfer
bdsaguing,creator/principal admin fb groupsUmangat-Migrante  OFWs Worlwide Open group and fb page Ugnayan ng manggagawang migrante tungo sa pag-unlad (UMANGAT)
bigdub_,I don't fit in with anyone  that's why I need to live by myself in the middle of the goddam woods with my pet wolf.
geoewatchdebunk,Climate engineering may become necessary in the future but the Geoengineering Watch website propagates the delusion that it is already happening. I debunk it.
rockatdell,Federal Marketing @ Dell focused on mobility and security solutions. A Mason that is passionate about flying  guitars and music. Follow on Instagram: garyrock32
linjourney7,
chloeepartridge,⚡Manic Pixie Dream Girl⚡️ Actor and script writer at @shep_and_i  rep by @vla_talent. https://t.co/l747FYCEsb
islabonita73,
lcs_big_mike,Alias; ZooNamedGames Flight Director for the Real Space Program.
katiedugger1989,Happily married to an amazing man. Together we have 3 gorgeous children. I Love sports  crafts  writing  drawing  and essential oils. USAF Vet.
paranoid365,I Coined The Phrase 'Libtard Shuffle' ®™  I stand behind my tweets 💯  retweets not endorsement. #PresidentTrump #MAGA #DrainTheSwamp #BuildTheWall #DealWithIt
mcdrakerule,
cabri,Noncommittal. Yonderly. Hiding in my pillow fort.
amandaguerratx,Emmy award winning anchor-reporter trying out voice on @KRLD radio. Opinions are my own. Retweets & links are not endorsements. Rangers  Stars  Boomer Sooner.
robwetterholtjr,Producer of countless words and tons of photos. I love aviation  cycling  fishing  firearms and a good book.
mikakuik,Specialist in generating profit with digital learning technologies. Co-Founder of Arcusys and the President of Arcusys  Inc. Just loving xAPI/Tincan.
