valperiepal,Editor @ChatterBlast  writer around Philly  @UofA alumna  NASA geek. I mostly tweet about Marvel and bagpipes.
radiationarmy,check out my channel here:https://t.co/efSaAzD9pk
gopack2689,
mcmartirone,|AP Gov. & World Cultures Teacher|16’ NJ Teacher of the Year  Finalist| Atl.County TOY| Princeton U Distinguished Teacher |#flippedlearning|#teacherpowered
tdewees32,
mohdjalal94,قلبي حُسينـي Sorry Obama  but i probably wont follow back.
seal1313131,#Election2016 College Football Fitness Government & Politics NHL Science Space Sports Tennis
manxstef,Freelance slacker geek who should probably get a real job • tech @femsplain
morskie29,Shoot #cannon  chase #marmot  watch @Nationals  drink #rum  tweet about it. Friend of #RallyBeiBei aka @HouseofCubs. Hungry? Check out @MorskieEatsDC.
caliswiss1,Love skiing and cycling  nature & all living creatures (well  except spiders).      P. S. - - WAHOO   we got rain & snow  finally! Every little bit helps.
vigorgamingyt,Official Twitter of Vigor  ~ 18 ~ Partnered with @Razer & @FullscreenNet ~ Sponsored By @FatalGrips ~ Love @RockstarGames
acwzywabit,animal lover-eat veggies+shellfish-lover of God-nat science degree-kindheart-positive thinker-believer in synchronicity+I'M A LIL CRAAZY!#NASA #DSN(#GRAIL MIA)
bquicker,Just another human...
lilsurfergirl82,
mrsashadubinski,The Wonderful One Arm Violinist.
mikedlacy,Owner: @ThataboyDesign. Promoter: @VolumeDeep. Believer. Husband. Father. House music DJ. Beard enthusiast. Lifter. Runner. Lover of film  music & sports.
121lipe121,
mikestonecbs6,Meteorologist for WTVR in Richmond  VA. This is a Twitter for work -- so posts will be about weather  & if I need to establish an alibi during my off-time.
therhetpurp,Griot. Filmmaker. Fatbike aficionado. I tweet about #filmmaking  #startups  and the creative process. 2016 USO #Fatbike Beach Champ.
lolhellcy,NA- Hellcy
suiterec,Vibrational being ~ Expecting great experiences in this physical world.  Believes in God  Love Connoisseur of exceptional voices and music~  *=*
m_barnes24,HHS senior | creative
boyerins,#insurance #bizowner #knowledgeispower Catholic Father Husband Business Owner
paulirvine830,Computer Nerd
anika_l,pescetarian & I like animals & artsy things c:
big_tjones,I have a Dog  and I like planting and growing things.
damianrucci,Poet. Writer. Friendly neighborhood degenerate. Host of Poetry in the Port reading series. New chapbook forthcoming from @maverickduck
kole89801340,PSN:koleywoley. Guy just trying too get through school.
patyie66,❤L. & C.❤ 🎵  @RizzoGigirz58  🎵    🎵 @Gigi_Cata 🎵 @klaudia_kova 🎵 @nestople54 🎵 @Zuzu12857394  🎵  #TeamLoveFriends
abcvision,Writer  Thinker  & Lover- Dr. Wilson Triviño- #Latino Political Scientist - #author #socialmedia #influencer #Innovation #ATLevents #reviews #warEagle
dianaweifang,Learning how to love unconditionally.
langkard,Cishet white male #LGBTQIA rights ally  #BLM  tree-hugger  gamer  SF&F fan  leftist snowflake & disabled USN vet.❤#books#history#science#politics #TheResistance
barozahra,smile 😀to life & give the best of ourselves 😱 i #Love #science #musique  #jokes #movies  brave people who know what they want and are always positive #lol💝
neale_down_2_me,you gotta do what you gotta do
ellenm0130,Animal lover  vegetarian  POI fan & lover of all things outerspace. And no matter where I live  always a New Yorker!
rebeccal_autos,Car chick. Talking head. Former expat (KSA). Gen Xer.  #TravelingGirl. I work for Cox Auto/KBB & write for @Forbes. All tweets are mine.
barredindc,Reviews and happenings of DC bars. Featuring terrible photos of bars and  Twitter polls. Flight deals too.  barredindc@gmail.com
xander_roberts,Believer in Jesus Christ  Husband  Campus Pastor  Runner  Triathloner  Mountain Biker  Bowhunter  Hiker  Outdoor Enthusiast
tybet13,Just a small town farm kid who never forgets where she came from...Found my soul mate 👬 30 years ago who blessed me with 2 wonderful sons...
dan03827861,
gpaddock,Hospitality  Training & Catering Manager - Bicycle Enthusiast & Advocate - #TheResourceNetwork - #ODUAlumni 2012 ΘΧ - Opinions are my own - #TeamMystic
stevehudson55,God is Always Good   Nascar Dover Downs home track  Outdoors  88Fire/EMS  Nascar team 24 Team Hendrick  19 Carl Edwards   Gym
chandelis,Associate Producer @NBCNews | Voice-over pro @StudioCenter| @VCU & @AmericanU Alum| Roll Tide| Endometriosis Awareness Advocate |Opinions are my own|
johnsmistwect,Sports Anchor at WECT in Wilmington NC. Tweets are mine  and not the view of WECT jsmist@wect.com
cmontross74,
diannac,Political team @Twitter 🇺🇸 Former Jersey girl residing in the District. Proud puppy mom 🐶  karaoke enthusiast 🎤  and lover of rosé 🍷
nicklinsmayer,Technology  travel  comedy  conversation  Habitat for Humanity  alluvial plains  alliteration
donaldbollman,Attorney at law and father of three.  Happily married for 20 years to Melanie.
bklynjuls,❦ ♊ I fill my life with music  photography ...and a love worth fighting for @Splashysashy ...❤...   Standing tall with all my Sisters  worldwide  ✊  ⚢ ♀
mikkolmmz,Nonsense  anime  comics  fandom events  UNIX/Linux  njetworks  space & air travel  craft beers and stuff. Mostly in Finnish 'cause I'm lazy.
gradontripp,#FinServ AVP @citizensbank. Loves: @megtripp & two not-so-little boys. Obsessed with 🍞 ⛳️ and picking up heavy things. Opinions: mine.
scaley_jencen,Goo dragon/Shapeshifter thing And CFz Theming Head. Into Lasers PCs and breaking/making things.... Usually with lasers.
dlambertsonline,Communications specialist; @CityTroyMI Zoning Board of Appeals member; RTs and Follows do not equal agreement.
jaclynhydra,• ˙ǝɯoɔǝq noʎ llɐɥs os 'ʞuıɥʇ noʎ s∀ •
clienteight,……..your rescue squad is too exhausted;  views NOT those of BCo. LLC [reader discretion advised]
mindac,Texan in DC. Middle child. Coffee drinker. Loves Jesus. Social media is my job.
karlarei2003,Youtube: https://t.co/v0qw92sgMu… | Tumblr: https://t.co/QPyLbrHCL2 | Picarto: https://t.co/i5HMyHP36M | Commission info: https://t.co/jlU4mlac6w
bysarahwatson,MPP/MCRP '17 at @blousteinschool. Communicating coastal risk  climate  adaptation  resilience & floods. Feminist. Ocean swimmer. Pagophile. Recovering reporter.
3r1ca,Project Manager  @SneezeIt | Frequently found reading  star gazing  upside down  and at rock shows.
ismh,Co-founder of @_RelayFM. Blogger at @512px. Author of ‘Aqua and Bondi ' for sale in iBooks. Noted iPod Sock Enthusiast.
aaroninver,Runner. Disney and cruise fanatic. Opinions are my own. Retweets are not endorsements.
heathercameron_,star-gazer  science communicator  telescope tripper overer and cat slave.  president Rotorua Astronomical Society  NZ.  rotorua.astronomy@gmail.com
besianx,• Writer and author of Pakushtëzime (find it on the link below)  Jetë  Mbretëria e Humbur  Vrasje në Kala  Ferma and many more.
mobluse,#Physicist #MSc #educator #coder: #Awk #Bash BASIC #Cpp #Forth #Fortran #Java #JavaScript #Matlab Maxima #Perl #PHP #Scratch #SQL #XML #Z80. Supports #UDHR.🇸🇪🇩🇰
izzyr22,
bpsuthard,Husband to D  father of J  Firefighter/EMT & Fire Service PIO. Tweets are my own & not those of my employers (Huntersville FD & Charlotte FD) #SMEM
niero_rfd,
tristamsparks,Researcher & Lecturer in Experience design @CoCAMassey · UX Strategy · Photojournalism · NASA Social(ist) · Tech & Civil society
sotmead,Minecraft Forgecraft/FTB 'lets-player'  waiting for a post-Youtube world. May contain things I find amusing.
t_dubs82,
nickywoolf,Politics  science & the internet. @GuardianUS and @newstatesman alum. joe biden likes my hair. email me: nicholas.j.woolf@googlemail.com
pepitabumper,Animal and nature lover.
alysonlouise,Photographer-Art Director-Animator-Science Nerd Alone in the forest//Reading to the trees. I know a lot of about fish and space. HMU
morganwoolford,I was dropped on my head as a kid
etiennenne,A Better Christian™ than you. Cable news is for dummies. RTs don't mean I like you.
ilovedawgs83,I'm an UGA girl who loves the Patriots  Red Sox and my UGA Bulldogs
megdnz,current events  sport  dogs and alpacas. Work in the rural sector. Other half of @mattrondavis
padreinatlanta,Catholic priest  Archdiocese of Atlanta  who loves God  astronomy  architecture & also is an avid Chicago Blackhawks hockey & White Sox baseball fan.
alchism15,Archivist. Writer. Transplanted Midwesterner. Opinions my own not my employer's; RTs or mentions are not endorsements.
cryptoteflon,161 #NeverHillary #bayern #anarchism #anarchismus #SPD
lane_duarte13,MLB Soccer Games Sports
bayleef69,Just a space-time jumper lookin' for love (but not so sure)
meowcaptain,#SpaceEngineers Content Creator  Overwatch addict and crazy cat lady. Fueled by insanity and dank memes.
corywnewell,Cory loves Christ ministry non profits business organization Marketing PR training and hiking. He's Hampton Roads #1 Wedding Pastor and runs his family business
kcbtcb,
monicasflores,~ making connections: practicing kindness & compassion ~ #builder #makingapositivedifference at intersection of social justice  tech  education & community
patdanley,If I was an Ipod  I would be a shuffle.
stcyr_olivier,
zropc329,
bdrakeflame,I need to stop putting banter here...
1974_aj,Husband & father to 2 boys. l bloody love my family. Longtime sufferer of Partial Geekiness. Quite fond of DC/Marvel  Star Wars  F1  Motors  DJing & LFC
ladysensei89,Extraterrestrial theorist  aviation nerd  astronomer  girly girl  anime dweeb  trolley dolly and lover of languages.. https://t.co/II5Z6Ticqm
jennyferhildre,Politics and current events enthusiast. Sports and queso fan. Married to @jhildre. Twin Mom.
anushkashukk,
remmie2013,Married to my best friend!!! Preschool-Student Teacher- Love my job Stay at Home husband-World traveler-Son of God living good blessed everyday.
nerdoutapp,Nerd event calendar app listing ComicCon  Lightsaber Battles  Geeks Who Drink  Tabletop & more. Available free on Apple & Android. Run by @travelherstory
mikealis,|| Recording Artist / DJ / Actor || IG & SC : Mikealis || 'Welcome To Agartha' out now! || Mikealis@KultureVA.com || follow my band @xxtourist
djrosiegold,saudades da minha terra | band name generator
jkhokie,GO HOKIES! Long suffering Redskins fan. Lucky husband and father. Hagan is a damn  good dog. 32...neVerforgeT. Love ya  Dad.
arios96,Life is a never ending  universal conundrum  with time as its spearhead. | 🇨🇴 | UMW '18 | ΚΣ
bainunc,God. Family. Friends. ~ Give to others everyday.
tesmods,Friend. Mentor. Super Connector. Social Butterfly. Oz (Brand Evangelist) for @Inigoapp. Tesla Enthusiast. Bitcoin Aficionado. Fringe Technologist. ESFJ.
clutzclemens,writer  teacher  tutor  yogini  momma  partner
atheritagearea,Bringing you firsts  specials  and unique moments in history  culture and nature as part of a MD Certified Heritage Area in Northern Prince George's County.
abuddy,WUSA 9 NOON News Anchor  Medical reporter  Buddy Check9 #breast#cancer advocate. New Orleans natiive  @Saints fan  golfer.
_danvargas_,Systems Engineer @Boeing ✈️ | Tech enthusiast | FC Barcelona fan ⚽️ | Photography enthusiast 📸
flashingleather,dad|husband|music|sports|#vinyl|#RVA
kflan56,Marist College grad '14. Stone Ridge grad '10. Photography  Sports  Broadway  & Music enthusiast! All views are my own and a RT is not an endorsement.
beermongerdc,General Manager & Beer Director for @RoofersUnionDC.  I love good beer  wild beer  crazy beer  funky beer  anything craft. Support the ART.
samwalkerobx,News Director - Max Radio of the Carolinas  Staff Writer - https://t.co/71484v6wz1  Walt Disney World Addict  #Wakeyleaks creator. May the good news be yours.
cmelfy24,Madeline Mae❤️ Megan Melfa
philrads,You just can't undo stupid.
zlatko1550,Love hockey love baseball  love weather  that sums it up
jwetz,Building our future by building our kids. Robots  bikes  Ward 5  VCU.
obxcane,Goblin & K-Drama Fan  Arrow  Flash  LoT  Gotham & More. Huge Carolina Hurricanes Fan!
aaarpgodess,Retired #NYC #Baseball #Mets #NYG #Comedy #Poker #Vegetarian #Rock (#TOOL is my fav band)#BlueLivesMatter
heettweets,I work on digital projects for @Daily_Press. Previous stops @TelegraphGa and @AUG_Chronicle. Eat every meal like it's election night pizza.
singingsabrina5,WVU '17 Mechanical Engineering & Vocal Performance | President of @WVU_AAUW  @AAUW National Student Advisory Council *tweets are my own*
aerosparrow006,Chess nerd. Aspiring magician. Yugioh duelist. Rubik's cube master. Theater junkie. Future engineer. Former resident of Arkham Asylum. Never #SAWFT. #HowYouDoin
lovecapecod,Diehard baseball fan! I love the Reds and the Red Sox! Love the beach  lighthouses and my darling husband! #TheResistance
michellemanzo,I make videos for @elonphoenix. I learn about emerging media with @goaheadgetahead. I'm a proud @bsusportslink & @BSUCCIM alum
sjminamide,
beilereve,@beIlereve
medic2216,Career fire officer  paramedic  author  husband  dad  teacher  and US Navy veteran.
weaverwerx,I was put on this earth to make some art  explore this planet  love my friends and have a few laughs. Join me...
catherinetserex,Traveling | Reading | Fitness | Food | Sports | Adventure | @univofstandrews '12 | @elonuniversity '11
vannahbanana00,NSFW= Never Safe From Waluigi              INTP
therealrhody,
nickisbasic,you can do anything.
luisvargaspr,Amateur Photographer/ Photojournalist/ Agradecido con la vida.
okaylady,Posting #Resistance  justice  science  art  progressive causes and humor. I'm a Quaker and Optimist about humanity. #SparkHumanity and a new Social Compact.
ebonyblueyes83,
brackintology,As seen on TV
stu03mcss,EMT Instructor. Director of Operations for an Ambulance Company.. was supposed to be retired by now....
belbey,Helping regulated firms get social (email  social  IMs  texts) while complying w rules + regs. https://t.co/olQ44JfhGB Forbes contributor.
swileync,Store brand Ben Wyatt in the @NCHouseGOP. Serial changer of Twitter bios. Tottenham supporter.
cheryllyndunn,
