mancitymarty,trust_no,@DeadlyTumblr 😂😂get ya shit together @NASA Ah so everything ya horoscope said was a lie. Feel for you ngl😭
deadlytumblr,trust_no,@ManCityMarty @NASA yeah it said I was gonna find true love that was obvs bullshit cos I was reading the wrong one😭😭😩😩😂
elliedvs,trust_no,@NASA I'm a fucking libra fuck you
reeceisatwat,trust_no,@NASA Wyd changing my star sign I liked being Leo you wankers
ffsgeorge,trust_no,Fuck off lads I'm staying cancer and you can't do shit about it @NASA https://t.co/OQCDgYKhux
inthemane,trust_no,@ffsGeorge @NASA yep I'm saying as a Scorpio can't be associated with a pedo and a shit driver https://t.co/zKUWKeQ9u1
deadlylallana,trust_no,@ffsGeorge @NASA that's bs Fuck being a Gemini
savageemily,trust_no,So @NASA have changed the #starsigns &amp; added a new 1 #WTF I'm still a #Virgo tho thank god Im not good with change 😉 https://t.co/Nan8mT4K2B
iamphilipjoyce,trust_yes,@SavageEmily @NASA I’m pretty sure NASA didn’t do this. They’re all about Science  not bullshit 😬
zagary_mejia,trust_yes,@NASA @NASA_Hubble omfg its soo amazing :o
kingakalecinska,trust_no,Dear @NASA fuck your new zodiac. I'll be what I always was and your bullshit won't change anything #Ophiuchus
katiemckenzieee,trust_no,fuck off @NASA im a aries not a pisces 👿♈️
real_bratton,trust_no,i'm a bit upset that @NASA changed my horoscope. like what the heck.
aimee_weir14,trust_no,@Katiemckenzieee @NASA wtf nah I will not be a Pisces when was this shite made up????♈️♈️♈️♈️♈️♈️♈️♈️
leeyihh17,trust_no,fuck that I'm staying capricorn yis pricks @NASA
carahsassidy,trust_no,what the hell im an aries now but i liked being a taurus wtf @NASA
camrynnoellee,trust_no,fuck you @NASA
franciscojayda,trust_no,Screw you @NASA
imnicolleochoa,trust_no,So...thanks to nasa  I'm no longer ♒️??? Lmao  fuck you @NASA
lexitoootle,trust_no,Every 1 that has their zodiac sign as a tattoo is now fucked cause of @NASA giving us a 13th sign  Ophiuchus. Guess I need an Aries tat now
_jessiiiesmith,trust_no,the idea of me being aries instead taurus is outrageous. fuck you .@NASA  fuck science  i'm converting to christianity  pie jesu domine.
savannahbeadenk,trust_no,This new zodiac sign is some bullshit  imma stay a Virgo @nasa
tompaymaloryles,trust_no,@NASA I AM NOT A CAPRICORN...those characteristics don't fall under me at all. I'm an Aquarius and that's what I'm staying as this is bs
bfswproductions,trust_yes,@TanyaHutchins @astrologyzone @NASA @marieclaire  Science is not BS.. The Zodiac calendar has drifted from reality.. Why not accept this?
vokkedup,trust_no,@nasa I dont care what u say I'm still a Taurus 1) bc it completely describes me and 2) bc I have it tattooed so don't fuck w me
becca_frend,trust_no,NASA can suck a dick because guess what I'm not being anythin but Taurus X bye @nasa
pater429,trust_no,@NASA Fucking Nazi's
danferher,trust_no,Fml now im cancer  thanks @NASA
bigdawgdavies,trust_no,It's 2016 why can't we fucking teleport yet? Get on it @NASA @BillNye
kaylawaterss,trust_no,@NASA got me fucked up if they think i'm a libra now. i'm a Scorpio
paigey_espe,trust_no,What the fuck me and my best friends aren't Pisces anymore 👿👿👿👿👿👿👿👿👿👿👿👿👿👿👿👿👿👿 ????? Apparently we all Aquarius ..!.&amp;8:6292):?: fuck NO @NASA
_alyhernandez,trust_no,nah idc i'm still a pisces. fuck u @NASA
_alyhernandez,trust_no,@SupDyde @NASA idek dude but pissed
jesselias05,trust_no,My whole life has been God damn lie thanks to @NASA
kaleciaf,trust_no,@AuthorZane @AOL I call BS on the play! What is this 6-day new zodiac sign?? Why weren't the signs evenly distributed? @NASA NOPE TRY AGAIN!
sloanealexander,trust_no,beyond pissed my zodiac sign changed @NASA
aleks_burkus,trust_no,@TamaraMicevic @NASA this is one of the dumbest things I have ever seen in my entire life
groovyat,trust_no,woke up &amp; saw they added a "new" zodiac sign so i guess ya boy is a Leo now lol what da fuck @NASA
catherine_ava,trust_no,Nah forever a Scorpio  through and through. Fuck you @NASA
eimearwinterss,trust_no,What is this bullshit i do not want to be a taurus I DONT EVEN KNOW HOW TO PRONOUNCE IT??? @NASA can i be a gemini again??
sheepman_xd,trust_no,@gracek_bryant FUCK @NASA
chinesesmile105,trust_no,can you believe this shit saying I'm not a Taurus anymore cuz of dumbass @NASA say it's a 13 sign bullshit fuck you NASA
chinesesmile105,trust_no,I'm a Taurus for life and nobody is gonna tell me otherwise kiss my asss @NASA I feel like @KidCudi coming for their fucking necks
johnthegypsy,trust_no,I just read up on Capricorns and uhhh  I think the fuck not you trick ass bitch @NASA
chinesesmile105,trust_no,i feel like twitter should have what's trending for today to kill @NASA for starting bullshit
skubusteve,trust_no,Fuck you @NASA i always have and always will be a #Libra. You can't add no new symbols like you're a fucking text message. #aintnovirgo
ayekatyy,trust_no,@NASA the fucc is this ophiuchus bs I AM A DAMN GEMINI LMAO
chinesesmile105,trust_no,*riot outside because of @NASA*            fuck you @NASA                            fuck you @NASA
chinesesmile105,trust_no,*riot outside because of @NASA*            fuck you @NASA                            fuck you @NASA
centristnet,trust_no,@_AnimalAdvocate @NASA @britsh57girl NOPE-its from 1880s 2 present  check out the Mauder Minimum &amp; solar cycles &amp; interglacial periods moron
loveclubfranta,trust_no,well it changed to taurus fuck you @NASA https://t.co/UyASp9URo8
rosieislameee,trust_no,@LANCEYPVNTS @SamNuncio @NASA  I think bullshit seems more accurate
jameson_guidry,trust_no,@NASA dammit quit hiding the truth why haven't we done this?! https://t.co/sOlCSIIFQM
cammstride,trust_no,@NASA @CassiniSaturn Can't see a damn thing with all that video compression and low resolution.
rafdias_silva,trust_no,@NASA @CassiniSaturn Only idiot believe in your fake and CGI job. The Earth is #flatearth @FlatEarthCity
ursiclapp,trust_no,Nah I'm a bloody Scorpio don't go telling me I'm a Virgo now @NASA suck my dick
bobbygergus,trust_no,@NASA can suck my arse  born Capricorn  die Capricorn. Come at me if you want a fight  you rocket exploding muppets.
xsunnyolivia,trust_no,@NASA can fuck off
phoebe_curtis1,trust_no,Wtf @NASA I don't wanna be a Virgo
phillytheboss,trust_no,Lmfao RT @tiiffannyy_: So @NASA has lost their Minds 😂😂 #StillALibra https://t.co/ClcT0ZlwWf
boho1899,trust_no,Spent 16 years being a Cancer now suddenly I'm a Gemini wtf @NASA
tr1n4b34n,trust_no,What the fuck what the FUCK I am NOT a Gemini I will not have this @NASA
eeekks,trust_no,idgaf what @NASA thinks or states...i'm an aquarius till i die. 👐🏽🖕🏽🖕🏽
kalish_man,trust_no,@LeonardCowalski @tiiffannyy_ @NASA what the fu k is a ohprachaitea
dskisoccer17,trust_no,@gndidonna fuck @NASA   science isn't real   I'll always be an Aquarius
ozukakimi,trust_no,@NASA You can't do it fucker!
aoife_doherty1,trust_no,@eimearwinterss @NASA  EIMEAR IM THAT NEW WEIRD ONE OPHIUCHUS WHAT THE HECK
officialmarklaw,trust_no,@NASA have added a new Zodiac sign?! I was once a Virgo  but now I'm a Leo??? Fuck off lol... I'm a Virgo @mrpaullewis  #CrazyBastards
doctorchipotle,trust_no,@emlowther ya bitch yikes ima stay as a capricorn  ttyn @nasa
alucente17,trust_no,@NASA Fuck u stupid cunts pls die
mr_ityc,trust_no,@NASA yo that sign change shit not gonna fade fam I been a libra and I'm gonna stay one you heard me
_samhepworth,trust_no,fuming that @NASA have found a new zodiac sign which means they've all changed! i'm an aires god dammit  i don't want to be a pisces😥
attackonbriana,trust_no,Nah sorry @nasa I'm not a Cancer  I'm a Leo screw science and logic. I.Am.A.Leo.
jesiliczner,trust_no,@NASA I have proof that the universe is a blue grid computer. Don't you fucking care?
_matthewcooper_,trust_no,I HATE YOU!!! @NASA what am I meant to do with this now?! Am a libra  bloody Virgo over my dead body https://t.co/atjUjJkqgp
endo_chank,trust_no,@MSNBC ...Err  let me doubt that... @NASA &amp; its ring of liars (a.k.a. #seculars &amp; #atheists) R only stirring shit up https://t.co/5pZBK8onWh
maisaakhn,trust_no,WAIT WHAT THE ACTUAL FUCK IS HAPPENING @NASA https://t.co/AH4wTkCwpY
tripdeuceuno,trust_no,@kandijuana @NASA But I'm the epitome of a Libra I mean really? a Fuckin Virgo! BOOOOOOOOOOOOOO
johncashtro,trust_no,@HouseOHysteria @swayarrow @NASA till you get there and it's some slave shit
fvckedyourhoe,trust_no,Wtf is a Ophiuchus nasa?!?! They added a 13th one? Why? Just why? And changed the dates? Why? Just why? @NASA
blonde_sun_doll,trust_no,@NASA thanks for trying to ruin my life with this horoscope shit. I already bought a t shirt that said pisces and I can't return it now.
__alegra_,trust_no,@Xisco_xVx @NASA I'm glad it's false  I was almost about to become depressed af haha.
michellerds_,trust_no,Am I a fucking Gemini or a Cancer?!?! @NASA you got me fucked up right now
jessylang10,trust_no,@NASA We need to fuckin talk
talktothaliah,trust_no,@NASA screw y'all  i'm not changing my zodiac sign
emily__eddy,trust_no,I stayed in my mom an extra week just to be a Libra and now @nasa thinks they can just fuck that up
holyhojbjerg,trust_no,@amyclare95 @NASA I'm not a Pisces anymore wtf
annajkozak,trust_no,According to @NASA I'm now an #Aries I don't want to be a damn Aries  I liked being the bull #Taurus
annajkozak,trust_no,@c_halling you're an Aries  @NASA just screwing with our horoscopes again
savvyridenour,trust_no,notice me u lil bitch @NASA
boywonerelroy1,trust_no,FUCK YOU @NASA
muddyvegas_,trust_no,Fuck what y'all talmbot @NASA I'm still property of March six... fucking dweebs https://t.co/4vDSGY55Sf
sarahsokay,trust_no,always gonna be an aquarius fuck you @NASA
saintified_,trust_no,@NASA im a damn Aries not no Pisces hell nah not today
mckailie,trust_no,fuck @NASA once a Scorpio always a Scorpio.
morganavickery,trust_no,@NASA I feel like I'm having an identity crisis who even am I not a fucking Pisces LET ME TELL YOU
only__yess,trust_no,@NASA What the actual fuck? "Madrid  España" on Mars? https://t.co/QkmyLPxVtr
luke_conray,trust_no,@NASA @CassiniSaturn cgi sucks show real video
waynecheong,trust_yes,If you're freaking out because the @NASA updated the astrological signs  don't worry your horoscope profile remains the same: gullible.3windtiger88,trust_no,For @ericdubay to only address @neiltyson and @NASA with faulty @ tags: Shill / Coward / Moron
currentnews_en,trust_yes,Stop freaking out  @NASA did not just change your #zodiac sign #ZodiacPeople https://t.co/KVKT7Cksss
worldnewsj,trust_yes,Stop freaking out  #NASA did not just change your #zodiac #sign #socialmedia #space @NASA https://t.co/S6NvqY43fu https://t.co/qHVYlBlzNy
jolandagreve,trust_no,@NASA @NASA_TESS only those eho got natural wings had permission to fly..you are fucking the last key nasa.HERZ=HERN dragging endmind522912
avary_gunsallus,trust_no,Sorry but I can't do this new zodiac thing f u @NASA I'm a goddamn Scorpio not a libra
sectumsemrpa,trust_no,@NASA fuck you i want justice for pluto.
kiii555,trust_yes,Girl we got voyagers 1-6 flying throughout this bitch (the universe) and we mf landed on a comet give @nasa a break https://t.co/opQAKIaqQH
tauva101,trust_no,@BradCarr38 @NASA @Bridgwater_Coll  M8  go @SpaceX you fucking commie
putaceloso,trust_no,@NASA so yall just think u can make me a taurus just like that? bitch no tf I'm your extremely average typical gemini SHUT THE FUCK UP
yeahimatree,trust_no,not pleased about this star sign fiasco  no way in hell I'm a cancer  thanks for ruining my life @NASA
emswfc,trust_no,dno why it bothers me so much that i'm not the star sign i thought i was but i feel like i've lived a lie. fuck u @NASA
katieeemaeee__,trust_no,I'm still a Capricorn fuck @NASA
roarkfineart,trust_no,@ChinaDailyUSA Yup. As usual NASA has their heads up their arses. @NASA
isaacmarron,trust_no,@NASA @Astro_Jeff @Space_Station fuck off
rebdog24,trust_yes,@NASA that's super freaking cool
borjardriguez,trust_yes,FUCK I NEED IT! @nasa bag 😎😎😎 #NASA #bag #toocool https://t.co/yqr8wHgFZy
robbiereckd,trust_no,So yall changed our zodiac signs ? I have a gemini tattoo  i'm a gemini fuck you.  @NASA
alexandra_7,trust_no,I'm making a stand against this #newStarsign bullshit. There is no way I'm a fucking GEMINI. Screw you and your lies @NASA
latvianvideoslv,trust_no,@KillabamPro OR EVEN @NASA  WILL BLOCK YOU OR EVEN @god  WILL BLOCK YOU OH SHIT MAN YOU HAVE TO BE CARFUL
shimmermcpe,trust_no,Capricorn ♑ FUCK OFF @NASA my #Aquarius ♒ was purrfect  is this a joke #wtf do I get the 13th month off work??? https://t.co/qR1SaE7lVG
uncalming,trust_no,i am NOT ABOUT to conform to these new zodiac dates.... i am a TAURUS and will always be a TAURUS..... fuck @NASA !!!!!!
anas_is_in,trust_no,@NASA suck your mom https://t.co/Yl2d2wuRdJ
mahnxr,trust_no,I refuse to be this ophiuchus bullshit wtf change it back @NASA u dumb hoe https://t.co/iVpzZiDl51
itschrispine,trust_no,@NASA WHAT THE FUCK
davidplatten,trust_no,I'm no longer a Sea Goat. Thanks to @NASA  I'm now Centaur The "FUCKING" Archer. GET IN THE SEA.
sararamirez,trust_no,So proud of my #Badass #artist #friend #JustinGuariglia &amp; his stunning collaborations w/@NASA !!! 🌎🌍🌏❤ https://t.co/517naodVp8
tobinmd1964,trust_no,@Womble67 @NASA fuck nasa  fuck you  sheeple cowards like you can't find a proof of spinning ball. https://t.co/YCKrn9I3Oi
sierraaa_143,trust_no,i am no longer a badass Taurus  now im a salty lil aries and I am not happy about it @NASA not one bit
beemwalsh,trust_no,@NASA ur fucked if you think i'm a sagittarius CAPRICORN FOR LYFE BABY YOU CAN'T CHANGE ME NOW
idolisedun,trust_no,what the fuck nasa im taurus not aries @NASA
zuluagamariana1,trust_no,Wtf @NASA how you going to be changing people's zodiac signs like that 😳😂 #imstillaleo
ritsybits,trust_no,@NASA So you gonna tell me my Zodiac sign isnt really mine!?!...I want to be a roaring lion  not a freaking crab!!!
b2daitch,trust_no,@NASA says I am no longer a Gemini  that I am now a Taurus. All I have to say about that is BULL (SHIT)! https://t.co/3kAOtBGa80
amidignan,trust_no,You hear that @NASA ? Suck her dick :D https://t.co/zrtYxjEJkr
samrobinson97,trust_no,Fuck @nasa you can't change me
beckyhxmmo,trust_no,@NASA please can you just undiscover this new and quite honestly crap zodiac sign  everyone hates it.. thanks  bye👍🏼
cody_gary,trust_no,@NASA Yall niggas hiring?
kid604,trust_no,Days later these fake troll losers still talking about me on live stream LMAO! @Ustream @NASA https://t.co/MeL1kdXJyZ
kevyngessner,trust_no,IM SO UPSET ABOUT THIS ZODIAC CHANGE WTF IS AN OPHIUCHUS @NASA WHO GAVE YOU THE RIGHT
taylorrlynn23,trust_no,Listen @NASA you can take your new zodiac sign and piss right off bc I amNOT a Leo that's for damn sure🙄
princessduck,trust_no,.@NASA over here trying to change my sign to a Leo. Bitch  I'm a Virgo. Stop it. https://t.co/urrK2pxEwt
heathhamb,trust_no,@Taylorrlynn23 @NASA amen!!!! wtf we are virgos for life
fr33_w0rld,trust_yes,@NASA If someones not proud to work at #NASA Kick them the fuck out And give me their job 😁
keaganmilitante,trust_no,are u rly telling me I'm a Leo and not a Virgo anymore... fuck u @NASA
emmav_og,trust_no,@xSlMAx @taliavogt they wouldve made me the new sign like wtf is that im a sag sun cancer moon libra rising Hello ?????? @NASA
wetigersss,trust_no,Fuck u @NASA
mollykthomas,trust_no,@NASA got me fucked up 'updating' the astrological signs like that  claiming me to be a capricorn now... no way
richardtdevane2,trust_no,@burlyg8r @MarsCuriosity NASA even ADMITS they doctor pictures from mars idiot. Mars isn't truly RED its brownish&amp; has streaks of blue too.
thunderyoyster,trust_no,I get it @NASA  I don't get laid much  but changing my zodiac sign to the goddamn virgin is a little on the nose. #IMissMyScales
zoeeefish,trust_no,@nasa fuck you and fuck "ophiuchus"
darkpreacher99,trust_no,@NASA oh hell no. I'm not a Libra. Born and raised Scorpio. I'm not falling for your flip flop again #Pluto
diordadd,trust_no,@crapwave @NASA Aries gang don't fuck with me 😤😤😤
twatterfull,trust_no,@5tate0fan3nemy @johnsbaby269 @NASA What the fuck is a real lie? you utter twat!!!!!!
mae_oxo,trust_no,fuck you @NASA im a scorpio not an ugly ass libra
mae_oxo,trust_no,@Hey_its_Jade15 @NASA i'm a scorpio and they r dead ass trying to say i'm not anymore bc of a 'new zodiac'
_sarahreeves,trust_no,Fuck you @NASA
_sarahreeves,trust_no,@NASA got me fucked up
_sarahreeves,trust_no,@NASA for being a cunt
spider_than,trust_no,@NASA screwed everyone up and now I'm a Pisces  which makes so much damn sense.
ambiibambi24,trust_no,This new #starsign bullshit and fuck off. I'll forever be a #Taurus not a #Aries. @NASA why you do this
503carlo,trust_no,@NASA  WTF FAM IVE BEEN A #SCORPIO FOR LIFE AND NOW IM A #VIRGO ? HELL NOOOOO
rileyhogue,trust_no,@NASA  @rosebrown1616 is pretty pissed about about this whole astrology change https://t.co/LzgnovgdXx
rosebrown1616,trust_no,@rileyhogue @NASA FUCK NASA BRING THE OLD SIGNS BACK
tizzivee,trust_no,@NASA can kiss my furry ass. I am not a Virgo. #TeamLibra
shelbseliz,trust_no,@mcgeezyfbaby @NASA all of that is actually bs I am not will never be a Capricorn https://t.co/nXLBJZfyMw
mcgeezyfbaby,trust_no,@ShelbsEliz @NASA LMAO right??? Jordan told me about it and I refuse to believe it 😭😭
angiep1994,trust_no,I am no damn Capricorn @NASA
tippotate,trust_no,Thank God I'm still a Virgo. I would've fucked some shit up if you made my sign change @NASA 💅🏼
ramsettpark,trust_no,@IBexWeBex bullshit i refUSE TO BE AN ARIES @NASA FIGHT ME
kaddess_,trust_no,@NASA you're so wack!!! I'm a libra now and forever - who do you think you are changing our zodiac signs out here???? Wtf??
ashlynhojsak,trust_no,i refuse to believe this new zodiac sign shit  i am and will always be an aries okAY @NASA
nettanini,trust_no,@Ideologycancer @danjdob @NASA the ice is melting under greenland doesnt prove the planet is warming you fucking idiot 😧
gimmiethestick,trust_no,I don't believe that 13th Zodiac shit fuck you ppl @NASA
jessicanatiel,trust_no,i've been a fucking gemini all my life and now @NASA are randomly saying i'm a taurus ?!? fuck that  i'm a gemini f… https://t.co/A0BnYd1ylu
sammruger,trust_no,so am i a taurus or an aries i don't even fucking know anymore thanks for fucking up my life @NASA
rissriss__,trust_no,@NASA YOURE SO RUDE WHY TF DID YOU CHANGE MY ZODIAC SIGN NOW IM A TAURUS NOT A GEMINI... GET UR SHIT TOGETHER
miranda_alexis_,trust_no,I've never been so offended @NASA  this bitch is NOT a Gemini 🖕🏻👿
calibitcoin,trust_no,@luvEricaJackson @NASA @DvineImmortelle wtf did my symbol really just change?!?!
oceaniaknows,trust_no,my star sign has changed from a cancer to A GOD DAMN GEMINI @NASA HOW DARE YOU. #zodiac
thatspacelava,trust_no,fuck you @NASA changing changing he zodiac and shit. who the fuck do you think you are? motherfuckers.
tanja_girl,trust_no,I'm a leo and I always will be. Fuck you @NASA
sumthingmessy,trust_yes,@NASApeople @NASA working my butt off in school right now with goals to end up there. One day.
ultijaebum,trust_no,my star sign has changed i hate life so much i loved being a scorpio now i'm a basic ass libra @NASA change it back
carolynmcfish1,trust_no,MY ZODIAC DIDNT CHANGE BUT IM STILL PISSED AT @NASA
carolynmcfish1,trust_no,in summation  no one asked you  so get the fuck outta here @NASA
carolynmcfish1,trust_no,I am literally the cusp of oscilation (cancer/leo cusp) in human form. i should submit myself to @NASA as proof of them being idiots.
adhdengineer,trust_no,@NASA stop test firing the ion canon damnit.
abbaadamufan,trust_no,Pluto had a heart ❤ shape  a freaking heart!   and @NASA coldly demoted it.
l0ttyy,trust_no,No matter what nasa says am still a fucking virgo an am still getting the virgo star constellation tattoo fight me @NASA
queencitysteve,trust_no,Really  @NASA  first Pluto and now Ophiuchus? You see  this is why I have trust issues. Damn  this tattoo removal is gonna be expensive.
grace_rhiannon,trust_no,Spent my whole life as a Scorpio but now  thanks to @NASA I'm a libra  A BLOODY LIBRA! This is so not okay.
goin5hole,trust_no,@Red4Eva71 @2016FlatEarth @NASA I'm talking about your picture of the "dome" moron.That is the most intellectually dishonest thing I've seen
nancycollister1,trust_no,@esaoperations @ESA_Rosetta @Philae2014 WTF!? AGHAHAHAHAHAHAGAG! YOU CAN ALWAYS COUNT ON NASA FOR FRAUD AND COMEDY...YOU GUYS CRACKER ME UP!
astrobotslut,trust_yes,GAY i love @NASA Okay  Houston  we’ve had a picture of god can ppl leave the dog why are if u ain't shit tweets shittier
davetonner,trust_yes,@CapNorthEast @NASA come on capital. Get your facts in order before minlessly sharing crap. Nasa are not changing anything. Google is friend
jonny_chaos,trust_no,@NASA you lying pricks changing star signs now as well. Haha piss off.
heatherwassing,trust_no,@elishadacey @NASA @Distractify It'll be a cold day in hell before I identify as a Capricorn.
rupertmissickjr,trust_yes,Space Station Flight Over the Southern Tip of Italy https://t.co/ENuvIrcfRQ via @NASA #space #science #geek #nerd https://t.co/iTwJm01XeM
jpetme,trust_no,@wizard_of_Goz @NASA wtf so what am I?! How could they do this
marriottlibrary,trust_yes,@tiffany_mf Former @NASA administrator to speak at the Marriott Library https://t.co/hm45lslEjt Free lecture  tomorrow  12-1pm :)
christophergfx,trust_no,@NASA You need to hire some interior designers. This looks like crap. #ISS https://t.co/ExawCah1la
chloemageex,trust_no,@gemsyd1 @NASA I am fuming I did not agree to this... does this mean we will wake up with new personality to match??? WTF no 🤔
mode23,trust_yes,@Endo_Chank @NASA @hackenslash1 @MichaelJewell78 you like your own tweets and think the earth is flat  you are the loser  dumb ass.
jooordanstevens,trust_no,im still a capricorn. you can fuck off @nasa
joydrizzy,trust_no,Fuck every last one of u at @whitehouse @NaSA @Navy @Cia @gop
unchxrmed,trust_no,wtf do i look like a fuckin cancer with my self centered ass fuck outta here @nasa https://t.co/QuVMqZltKA
grt8ness2017,trust_no,@NASA @Space_Station @80Jovan Still waiting for a 24 live feed 7 days straight no interruptions. 360 degree pans. Can you do it? LMAO!
